STAT,subset_2/log_460.txt,C[C@@H]1O[C@@H](CC([O])=O)C[C@@]23O[C@@]12C(=O)c1c(O)cccc1C3=O,24.702,278.52887999999996,144.126248,180.49776,23,26,317.066127756,235.09600000000006,2,2,1,0,1,1,6,4,1,0.5071708021835819,0.3576888114654318,0.3576888114654318,-0.5071708021835819,113.1,130.36345506641248,72.57730000000002,0.8035999999999999,40.945829578145705,29.718058062529916,0.0,0.0,18.19910120538483,-2.2500000000000004,769.6922981377327,1.8338252764916185,245390.83047007213,14.349113573407202,4.181329745191765,1.5310995770857363,0.4375,0,0,0.48204327017908194,0.9757917410018057,0.001168391750815284,3.417681599845741,0.12417491198259223,1,8,11,12,12,12,4P///wAQAAAvAAAAqG0AbQB9AALCWQDBAHJacQGMgDKFAUAgpqoGOQFIPQBoSjgxAgos/uw+WhwmIgT23jx+SQEItGbGLLkA,4P///wAQAAA/AAAAWkxtAG0AfQACwlkAwQByWp4xAIwyTDJmtQBAIAyYqgYu2QBI+iJoSjgxAgos/uw+WhwmIgT2UIw8fuS+CHBCPiZCVCwsEtYUWg==
STAT,subset_2/log_312.txt,C[C]1[CH]O[C]2C[C@@]3(C)O[C@@H]3CC[C@]3(C)O[C@@H]3C[C]12,29.191,225.73935200000003,137.71636,177.44343999999998,18,21,248.1412445,198.32800000000006,0,0,3,0,0,0,3,4,0,0.366337636724014,0.1081021373489252,0.1081021373489252,-0.366337636724014,34.29,109.16575170378576,65.81200000000005,2.7682600000000015,0.0,11.202101621967376,12.207932775496605,31.78725287945234,11.835812092322787,-0.12,370.750214775818,1.5734451386867254,26184.164453892376,11.685610604659356,3.4988110217995105,1.6703579254930603,0.7333333333333333,0,0,0.1678048842992534,0.8496290175738551,0.0007729615590389756,2.6445780228415825,0.19433839073411366,2,3,3,3,3,3,4P///wAQAAAjAAAATiEAbKEEWr0DKkZCLq5kbLiJAFA5AmZKCtBVAb0BWQDxADwQCJxKBJUGrDBZALkA,4P///wAQAAAyAAAATiEAbJoG1DRBAVrpANEAKkZCGhJIZGRsKAo4SBkANlA5AmZKCtB2jqK9AbJ48QA8EAhmNEoElQasMFkAuQA=
STAT,subset_2/log_5.txt,O=c1ccn([C@H]2O[C@@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]1,12.187,193.961872,136.54484,177.23424,17,18,244.069536104,173.86400000000003,2,2,0,0,3,4,7,2,1,0.39356685388776647,0.33003538552295436,0.33003538552295436,-0.39356685388776647,124.78000000000002,94.7188406726216,54.332100000000025,-2.8518999999999983,42.39569259174817,0.0,0.0,16.83031028786604,0.0,-1.4800000000000002,508.6978096265309,2.3515193982482376,7816.79425634862,11.98960467611348,4.414475063137193,2.025663273733915,0.5555555555555556,0,0,0.49607930491744334,0.9775159850830121,0.00205254297225391,2.982225777346127,0.10548572598183323,3,5,10,19,31,38,4P///wAQAAAjAAAAlgrRA20AWspglQKUoPQoRQFhAJ6YOQE1ALblARiQcQKmnhzuLQFgOAp5AQj0/F4=,4P///wAQAAAsAAAAlgrRA9RgPgAYyig2lQKUoPQoRQFhAJ6YOQE1ALblARiQcQKmPl4czCAtAWA4CrgFAAisGir8Xg==
STAT,subset_2/log_61.txt,COc1cc(OC)c2c(c1Cl)O[C@@]1([C]([O])[CH]C(=O)C[C@H]1C)C2=O,30.909,306.900584,144.983968,181.27598400000002,23,25,337.04789084799995,249.57600000000005,2,2,3,0,0,0,5,3,1,0.4957047108601607,0.21704031028003315,0.21704031028003315,-0.4957047108601607,81.73000000000002,137.8303418240904,79.26300000000003,2.4467800000000004,23.406168191258324,40.03868687458098,0.0,6.4208216229260096,20.285962151016676,-1.7899999999999998,684.3011428817725,2.187663000687912,157301.19314111088,16.08136890177743,5.386438469862539,2.0475867453801566,0.375,0,1,0.3259658250511628,0.9475528108034196,0.00075323121950027,3.339895152565648,0.19922249914183796,1,2,4,6,7,8,4P///wAQAAAsAAAAaQCYIgkCaLxMRQAYKJxw1QFmjFUACkkAahJFARh4SvBSSCiOfHSFAGZNAlxaSgR1ARYCAQdhAAAo,4P///wAQAAA4AAAAIiEAmCIJAmi8TEUAGCiccOARAGaMVQAKylhqEnBhABh4SvAwIEgoji5MdIUAZk0CWgBaPgoEkQBwFgJwEQEJA1zSACg=
STAT,subset_2/log_86.txt,CC(C)(C)[C@]1(O)C[C@@H]2OC(=O)C[C@@]23C(=O)O[C@@H]2OC(=O)[C@@H](O)[C@@]231,37.025,271.713144,141.373176,180.84921599999998,23,26,326.10016753599996,230.76800000000006,0,1,3,0,2,2,8,4,0,0.46094388146011084,0.3386222955220639,0.3386222955220639,-0.46094388146011084,119.36000000000001,131.23878550830912,70.36360000000002,-0.7438000000000009,58.251897587861386,12.841643245852019,0.0,0.0,0.0,-1.67,650.3525423213082,2.0498904363654957,143749.6330598604,14.892972749843779,3.6968314362469417,1.2037224868483885,0.8,0,2,0.03419223472834668,0.6820945174505841,0.0006313053703269306,2.721795034456678,0.6158500501951428,3,5,5,5,5,6,4P///wAQAAApAAAAQQAtAM0DXFxwHQMkrB70eHEDfi4sEQAQ7B0BAhZ+HMkBODRtARoAOC4MIkoEwQBkWQKwhBED,4P///wAQAAA3AAAAuGYtAM0DKjBccB0DJKwe9A5oSQKSWiIuLBzMHBDsHQECFn4cHQDUMAY0POCWGgA4LgwiSgSQzmRZArBKOPAtAQ==
STAT,subset_2/log_181.txt,[CH2][CH]C(C)(C)[C@@]12C[C@H]3C(=O)N[C]([CH]c4c[nH]cn4)C(=O)N3[C@@H]1Nc1ccccc12,29.789,364.392928,150.368776,183.054184,29,33,389.18517497600004,305.80000000000007,4,4,2,1,0,3,4,5,2,0.36411055631171013,0.25397194891047176,0.25397194891047176,-0.36411055631171013,90.11999999999999,169.82666199159698,107.59510000000002,1.9789599999999994,11.45683129854474,29.43696636938228,12.114749617774471,11.250837766380558,6.3273200747645415,-2.8299999999999996,969.342060925077,1.5819501736344201,6448826.678237457,18.214595595679288,6.081855532777605,2.328988649329874,0.3181818181818182,0,0,0.33590647247784755,0.9500094545503304,0.0005665449121651139,3.7891059072243625,0.21917514581823982,5,7,8,11,16,17,4P///wAQAAA9AAAA8N0AkjgdASJGZqhmOGZyKgoqKDZ6XQEasm0DeMgoeCyY1pwYMGj5AIQ4HMQRABCmHBIYBEImPGokuhb+DoUCxiwYEKyC,4P///wAQAABSAAAA8N0AAJA4HQEUDEYqOqhmOGZyKgoqKDYwKB5dARpIJkBBACyiwmQSiD4oSiwsmNacGDBo+QCEOBzEEQAQphwSGARCJjxqJIgwFkYwOEoOFQA4lGbGLBgQrEw0
STAT,subset_2/log_298.txt,[CH2][C](C([O])=O)[C@H]1CC[C@@]2(C)C[C@@H](O)C[C]([CH2])[C@H]2C1,25.121,237.383424,138.482032,177.493648,18,19,249.149069532,202.93600000000004,2,2,1,0,1,1,2,2,0,0.3930870236205308,0.3625947743807041,0.3625947743807041,-0.3930870236205308,57.199999999999996,109.58676792675939,67.07230000000004,2.33796,5.969305287951849,23.354768949467868,12.338727669087403,31.601192537865433,0.0,-0.5700000000000001,327.7004035896703,2.104083935495215,8453.972356770058,13.852298565439053,4.839669404176774,2.4209189267878735,0.6666666666666666,0,0,0.5282882268856381,0.9810133446718633,0.002059421141367561,3.2133797796664183,0.14410722790639982,4,4,5,5,10,14,4P///wAQAAAmAAAADK4hAE4w5QChAbaJA7wgIkBQGmEGnhUDCQEoxHY4Ls7sPh4wJkoEsskEpHRpAIbC,4P///wAQAAAxAAAADIgkONZOAizlAPzStokDvCAiQCwiGvEATvEBFlQGiAwVAwkBKMR2OC7O7D4eMCZKBLLJBKR0aQCGwg==
STAT,subset_2/log_323.txt,O=C1C=C[C@@H]2O[C@@H](c3ccccc3)[C@@H](O)[C@H]2O1,8.979,174.794968,136.302168,176.60664,17,19,232.073558864,178.14400000000003,1,1,0,0,1,1,4,3,1,0.4531881792618838,0.33049776131254793,0.33049776131254793,-0.4531881792618838,55.760000000000005,98.46757889228404,59.08280000000003,0.9689999999999999,24.281204451196757,6.103966387748303,0.0,5.563451491696996,6.076020106833881,-1.65,453.74708360249303,1.8717321346375169,13950.404364235606,10.500578445132836,3.979774867826756,1.7514872491492428,0.3076923076923077,0,0,0.663980100618877,0.9917201896010298,0.0034959017357962994,3.100531904994584,0.07581348493517419,1,2,3,3,3,3,4P///wAQAAAhAAAAdQGdAHUAlEK6cGECoQAqyF0D+oyeCokDxQB1ADaBAM0AfgjcfQKSyiSGnBw4uQA=,4P///wAQAAAtAAAAXQCKbhAymHUAlEK6cJ0BYKEAKqIkXQP6jDJqCrkCZgwNAEx1ADaBAM0AfgjcfQJcNMoKGIacHDi5AA==
STAT,subset_2/log_422.txt,C[C]1[C]2C(=O)O[C@@H]([C]3[CH]OC=C3)[C@]2(C)CCC1=O,22.416,216.593128,137.88790400000002,177.33884,18,20,246.089208928,191.72000000000006,1,1,2,0,0,0,4,3,0,0.4933177829822504,0.31490134874765296,0.31490134874765296,-0.4933177829822504,52.60000000000001,106.32653668131478,62.15600000000003,1.73006,5.41499046939678,17.85651662206509,24.677455338174806,5.917906046161393,0.0,-1.32,427.50992870814423,1.9352628242212586,19404.735090963837,11.752612557258736,3.835927376290495,1.4399021857263614,0.42857142857142855,0,0,0.3918995437450136,0.9618003286568554,0.0015795779403625593,2.9052611910516988,0.12452555259010174,2,2,2,2,2,2,4P///wAQAAAnAAAAsCYJAOUBcjSaBrpJAYJ4TkLe0qIeanZ+tQemKQARAVpsuQC4SgR0tP0FHjrQFM52,4P///wAQAAAyAAAAsCYJAOUBcjQUUDIGukkBgnhOQphE0qIeanZ+lQLZAiA6aikAvMpabLkAuEoEdLRYrO0DHjrQFLQEEnY=
STAT,subset_2/log_188.txt,C[C@](O)(CC([O])=O)Cc1ccc2c(c1O)C(=O)c1cccc(O)c1C2=O,20.574,312.09292800000003,146.36887199999998,181.907768,26,28,355.08177781999996,269.85600000000005,4,4,1,0,3,3,6,3,2,0.5071590744545258,0.3579692971310488,0.3579692971310488,-0.5071590744545258,131.79999999999998,147.69876228172336,87.71690000000002,1.5139,35.30717944787533,39.98759091469489,0.0,0.0,37.255572541998674,-3.19,956.600264230491,2.097839305768077,443161.84887523146,17.627190088444856,5.959577486277602,2.820428192749471,0.21052631578947367,0,0,0.4196538796261699,0.9661695599136514,0.0007820630220280151,3.818640136225832,0.23123326807694047,1,3,9,18,23,25,4P///wAQAAAqAAAAKQFSeKahAOgI/KAYjhTOjQK0HvUBCqaqSQFC3QAeDjokKAUCcQBZAKAiBn0C/PoIgJr0RC0A,4P///wAQAAA7AAAAPGSQTBBSeKahAHpsCPygGI4Uzo0CtB71AH4KpqpJAULdAB4OOiQo8hzwqI7eTKAiBuUAyvz6CDI8DpqYWiwWILw2
STAT,subset_2/log_209.txt,[CH2][C]1CC[C@@H](O)[C@]2(C)C[C@H]3OC(=O)[C]([CH2])[C@H]3C[C@@H]12,9.87,206.597552,137.56992000000002,177.44343999999998,18,20,248.1412445,196.37600000000003,0,0,1,0,1,1,3,3,0,0.46155802989683065,0.3134714210960929,0.3134714210960929,-0.46155802989683065,46.53,108.90024825054104,66.64180000000005,1.9161599999999999,0.0,35.428040625168016,5.917906046161393,25.683286491704038,5.917906046161393,-0.5700000000000001,366.750214775818,1.895651900627735,14339.458134339486,12.463123907853493,3.95986749235634,1.556729353947984,0.6666666666666666,0,0,0.4077932959630632,0.9645258883877235,0.0016086601334170756,2.925341995444117,0.1033585300260933,1,1,2,2,3,4,4P///wAQAAAnAAAAVQAaAQD1ALUAunC+HqEAnqgGICJAUBrAVQNRAP0CkjEAGNUAOKCVALhKBLJJAdkABQE1AHgQwg==,4P///wAQAAA0AAAAVQAaAQD1ALUAKo5wFqYegrwOnhKUBiAiQFAaugQ1AR0AUQBGbQKSMQAY1QA4oGkAFLhKBLLmvL0ADBkAdKR0eBDC
STAT,subset_2/log_396.txt,COC(C)(C)[C@@H](O)COc1c2c(cc3c1OC(=O)[CH][CH]3)[CH][CH]O2,37.634,291.91768,142.858496,180.5396,23,25,318.11033829599995,242.36000000000007,5,5,3,0,1,1,6,3,1,0.48351430361639497,0.3155279817491054,0.3155279817491054,-0.48351430361639497,74.22000000000001,134.8440408410685,80.69880000000003,1.6335599999999997,17.67432248668384,6.606881964512918,22.81198699154871,5.563451491696996,20.137501128716462,-1.7899999999999998,621.9998740531461,1.8891375281999054,196613.93429338903,16.08136890177743,6.015739103739231,3.0068945937832203,0.35294117647058826,0,0,0.3141606541063345,0.9418858730644236,0.0005966304425468476,3.5300965317613064,0.08553066194467834,3,20,51,86,114,120,4P///wAQAAAtAAAA7PkDaQBMUlA4JBxCiOgaEJ0CQESRAU4tAwoOgELgrCR0UQCIKiLITCkCsQF1AHChASYsMCQORrkA,4P///wAQAAA+AAAAoEpFALEBaQBMUlA4JBxCiKJEGhCGjQFARF42KgkATlUBAmp6Cg6AQuCsJHRRAIgiBgYayEwpAhCgSQB1AHChASYKIDAkDkZi0iQ=
STAT,subset_2/log_197.txt,CC1(C)[CH][CH]c2c(ccc3c2O[C@@H]2COc4cc5c(cc4[C@@]2(O)C3=O)OCO5)O1,23.469,340.631992,150.293464,183.208992,29,34,394.10525291599987,292.44000000000005,0,0,2,0,1,1,7,6,2,0.48900883852504756,0.23080403356950696,0.23080403356950696,-0.48900883852504756,83.45000000000002,166.63807585518438,99.55430000000007,2.566880000000001,23.08931295608062,13.399824270612745,45.43791364151051,0.0,0.0,-2.93,1073.3158425302693,1.4929351137032192,7121631.40417191,16.973335377853036,5.357119808029027,2.1891784495982884,0.3181818181818182,0,0,0.6335123515340393,0.9897856109882291,0.0010280227197965953,4.192856087652384,0.10729387595809822,2,2,2,2,3,3,4P///wAQAAA1AAAABBosGjiZA1ahAAIufAxwhj0AGQDuSIiNBHxSlBUAQDKsykqlAm4+KpayuAoSKgQlAKYWAmhcKFEB7hbcFkr4,4P///wAQAABMAAAABBosGjjsvQFWJPYyAi4kHjYMIE5IPPwgCgEA7kiICQKBABJUElKUFQBACiasXEogSkr1AIpuPiqAFLK4ChIqBHaaDJgWAmhcJAJyaQDuFrogFkr4
STAT,subset_2/log_330.txt,COc1c(O)ccc2c1C(=O)c1ccccc1C2=O,11.72,195.489032,138.72888799999998,177.73632,19,21,254.0579088,196.89600000000004,1,1,1,0,1,1,4,3,2,0.5042371059783902,0.19789674781495561,0.19789674781495561,-0.5042371059783902,63.60000000000001,108.80831569701203,67.96580000000002,2.1762,0.0,34.19241654269168,11.126902983393991,0.0,19.242531678200752,-2.6199999999999997,716.080668098893,2.3609538041448883,28164.628696675463,11.469264126569897,3.948656226456511,1.4631520730627146,0.06666666666666667,0,0,0.32920703705111154,0.9472465053576581,0.0011990481222627662,2.902515747925546,0.11803716578107014,1,1,1,2,2,2,4P///wAQAAAdAAAA5QbcHN5CDQAUzo0CvHhJAcUA9qECHiQkpQJZBDUA+QCoAPQECDkA9LkA,4P///wAQAAApAAAAWQDcUokAzNwc3kINABTOiQIAQHp4JKx0WsUA9qECHiQkpQItACkCNQAE7IioAPQECDkA9LkA
STAT,subset_2/log_375.txt,C[C](C)[C]1C[C@]23O[C@@]1(O)[CH][C](C)[C@@H]2CC[C@H]3C,36.224,235.086408,135.85029600000001,176.71960800000002,17,19,234.161979944,189.96800000000005,1,1,4,0,1,1,2,3,0,0.36465297897557625,0.1766348060668019,0.1766348060668019,-0.36465297897557625,29.46,104.73872615049726,66.32180000000004,2.8812600000000015,5.7871111525705965,5.601050810983688,11.835812092322787,12.338727669087403,24.677455338174802,-0.08,326.88350936712794,2.0102850479048975,8383.901292207493,11.97965252604714,3.478203151990252,1.4012174174684888,0.7333333333333333,2,1,0.15645539293084904,0.8754193226654785,0.001416211958767121,2.4968321739778325,0.338058193073122,1,1,1,1,1,1,4P///wAQAAAjAAAAruEGqILxAHUAaQAeIkgU0QB1ANUC6IkAuOEAeoIYIsLsGpgCSgTBA5ECWQCEEpYq,4P///wAQAAAuAAAArnT1Bah8BLTCdQBpAB4WCi4YFGguznUAXQG66IkAtALhAHqCGCLC7BqYAjoOBKppApECWQCEEpYq
STAT,subset_2/log_347.txt,COc1cc(OC)c([C]2[CH]Oc3c(ccc4c3[CH][CH]C(C)(C)O4)C2=O)cc1OC,41.485,402.88572800000003,152.188816,183.213176,29,32,394.1416384239999,306.84800000000007,4,4,5,0,0,0,6,4,2,0.49628835038774777,0.18220598446553923,0.18220598446553923,-0.49628835038774777,63.22000000000001,170.22044652444345,106.55250000000007,3.999760000000003,5.601050810983688,5.783244946364939,45.79236819597491,5.563451491696996,20.826477047067986,-2.89,962.3258001315518,1.7392746647590411,3604158.555522485,19.427453868167994,7.172911611759544,3.2628345313721803,0.2608695652173913,0,0,0.573356213988018,0.9853366320670934,0.0007605829354912569,4.327357870579732,0.07403615246541223,3,4,9,10,13,16,4P///wAQAAAuAAAAaiwKmQBRBAIuHEUAQAAmoQHoONJtADEA6tqAyGgdAEKGSsgRAdqW8QASKgQlAKYWGQBc+FEAFtwWNQAo,4P///wAQAABCAAAAaiwKdNaKlgkCAi4cjpJAABoK1viKJjQ40gZdADEA6nZigMhoIL4sQmQgCEDI/IralvEAEioEJQCmFopkGloA+EkAAha6IBY1ACg=
STAT,subset_2/log_220.txt,[CH2][C]1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)OC)[C@@H]2CC[C@@H]1C3,33.026,290.19387200000006,143.205768,180.46847200000002,23,26,316.240230264,256.7680000000001,1,2,3,0,0,0,2,4,0,0.4685872615335057,0.3113112626880321,0.3113112626880321,-0.4685872615335057,26.3,141.28983603119548,91.28600000000007,4.980880000000005,0.0,11.384295757348628,16.747886984954953,18.256633715248796,57.28447902956948,-0.53,509.97095906820243,1.7151563215070929,194607.958588823,15.966483310465255,4.987733123047175,1.958161948776157,0.8571428571428571,2,1,0.431620456972673,0.9672710866859662,0.0014228663030443406,3.2199213906884054,0.29768743992271135,2,2,3,3,6,8,4P///wAQAAAsAAAALQJUnQAGUQElAA7pAOgMEt5MFlAawMkARQDk3BZ8nQCyhNJdABYOKKZWokganEoEgiwAjQC1CF4=,4P///wAQAAA9AAAABQISVI0ABga+4AYlAA6S4AjeDBLeTBYsIhIGwMkABjUA5NwWfJ0AHJSE0l0AFg4oKgJ2AlKiSBqcSgSCLACNAGIEyQDlA5Ze
STAT,subset_2/log_60.txt,COc1cc(OC)c2c(c1Cl)O[C@@]1(C(=O)[CH][C]([O])C[C@H]1C)C2=O,30.537,306.87548,144.983968,181.27598400000002,23,25,337.04789084799995,250.58400000000006,2,2,3,0,0,0,5,3,1,0.4957044593207506,0.23199580025891273,0.23199580025891273,-0.4957044593207506,81.73000000000002,137.8303418240904,79.26300000000005,2.4467800000000004,23.08544674987496,40.359408315964345,0.0,6.4208216229260096,20.285962151016676,-1.7899999999999998,700.3011428817726,2.1898304519757015,157301.19314111088,16.08136890177743,5.386438469862539,2.0475867453801566,0.375,0,1,0.22571748350108506,0.9141846435196223,0.0006545619710166033,3.2220072790417515,0.25744528968052394,1,2,4,5,6,8,4P///wAQAAAsAAAAaQCYIjplArw0FrRsQpxwpQKMVQAKSQBqEnkBNEJK8Jy4fHRelQBNAlxaSgQ87I4WAgEHYQAAKA==,4P///wAQAAA4AAAAaQCYIjplAp4cNBa0bEKccHQaTuEAjFUAChYZAGoSkFUANEJK8DBqckR8dF6VAE0CWgBaSgQ87I4WAnARASi1AmEAACg=
STAT,subset_2/log_195.txt,CO[C]1[C](c2ccc(OC)cc2)Oc2cc(O)c(O)c(O)c2C1=O,34.166,299.453064,147.578048,180.99984,24,26,330.07395278799993,247.00800000000007,3,3,2,0,3,3,7,3,2,0.5040681520725014,0.22071220608726075,0.22071220608726075,-0.5040681520725014,105.45000000000002,137.19223578916728,81.98590000000002,2.1457800000000002,23.031780446216654,23.520896100477504,11.3129633249809,6.06636706846161,14.219595082555067,-2.93,782.5163340561792,2.081263648443102,275347.4300330948,15.946452792794926,5.934405613799897,2.3874554833974138,0.11764705882352941,0,0,0.47774074045652515,0.9749169323626405,0.0009761634668811883,3.7784860001351626,0.1909024793908987,1,1,1,2,2,2,4P///wAQAAAnAAAAKQHuBJ0CREzeQkKOosJAbQFtAEkBJoQKgBL5BD0DBIB8YoDGeML1AgT6CPIodny5AA==,4P///wAQAAA1AAAAKQHuBFrlAURM3kJCjqLCQPosjG0AnC5aehYOhAqAEvkEPQMEgHxigECEeDqGkQIwBPoIBFCaKEoqfJy+
